Tiempo,VoltajeCH1,ResolucionVCH1
-6.6e-06,0.004,0.004
-6.5900000000000004e-06,0.0,0.004
-6.5800000000000005e-06,0.008,0.004
-6.570000000000001e-06,0.0,0.004
-6.560000000000001e-06,0.004,0.004
-6.55e-06,0.0,0.004
-6.54e-06,0.0,0.004
-6.53e-06,0.004,0.004
-6.52e-06,0.0,0.004
-6.51e-06,0.0,0.004
-6.5000000000000004e-06,-0.004,0.004
-6.4900000000000005e-06,0.0,0.004
-6.480000000000001e-06,0.004,0.004
-6.470000000000001e-06,0.0,0.004
-6.46e-06,0.0,0.004
-6.45e-06,0.0,0.004
-6.44e-06,-0.004,0.004
-6.43e-06,0.0,0.004
-6.42e-06,0.008,0.004
-6.4100000000000005e-06,-0.004,0.004
-6.4000000000000006e-06,0.0,0.004
-6.390000000000001e-06,-0.004,0.004
-6.38e-06,0.0,0.004
-6.37e-06,-0.004,0.004
-6.36e-06,0.0,0.004
-6.35e-06,0.0,0.004
-6.34e-06,0.004,0.004
-6.33e-06,0.004,0.004
-6.3200000000000005e-06,0.0,0.004
-6.3100000000000006e-06,0.004,0.004
-6.300000000000001e-06,0.004,0.004
-6.290000000000001e-06,0.004,0.004
-6.28e-06,0.004,0.004
-6.27e-06,0.0,0.004
-6.26e-06,0.0,0.004
-6.25e-06,0.0,0.004
-6.24e-06,0.0,0.004
-6.2300000000000005e-06,0.0,0.004
-6.220000000000001e-06,0.0,0.004
-6.210000000000001e-06,0.0,0.004
-6.2e-06,0.004,0.004
-6.19e-06,0.0,0.004
-6.18e-06,0.0,0.004
-6.17e-06,0.0,0.004
-6.16e-06,-0.004,0.004
-6.15e-06,0.0,0.004
-6.1400000000000005e-06,0.004,0.004
-6.130000000000001e-06,0.004,0.004
-6.120000000000001e-06,0.008,0.004
-6.110000000000001e-06,0.0,0.004
-6.1e-06,0.004,0.004
-6.09e-06,0.004,0.004
-6.08e-06,0.004,0.004
-6.07e-06,0.004,0.004
-6.0600000000000004e-06,0.0,0.004
-6.0500000000000005e-06,0.0,0.004
-6.040000000000001e-06,0.004,0.004
-6.03e-06,0.0,0.004
-6.02e-06,-0.004,0.004
-6.01e-06,0.0,0.004
-6e-06,0.004,0.004
-5.99e-06,0.0,0.004
-5.98e-06,-0.004,0.004
-5.9700000000000004e-06,0.004,0.004
-5.9600000000000005e-06,-0.004,0.004
-5.950000000000001e-06,0.004,0.004
-5.940000000000001e-06,0.008,0.004
-5.93e-06,-0.004,0.004
-5.92e-06,-0.004,0.004
-5.91e-06,0.0,0.004
-5.9e-06,-0.004,0.004
-5.89e-06,-0.004,0.004
-5.8800000000000005e-06,0.0,0.004
-5.8700000000000005e-06,0.004,0.004
-5.860000000000001e-06,0.008,0.004
-5.85e-06,0.0,0.004
-5.84e-06,0.0,0.004
-5.83e-06,0.0,0.004
-5.82e-06,0.0,0.004
-5.81e-06,0.004,0.004
-5.8e-06,0.004,0.004
-5.7900000000000005e-06,0.004,0.004
-5.7800000000000006e-06,0.004,0.004
-5.770000000000001e-06,0.004,0.004
-5.760000000000001e-06,0.004,0.004
-5.75e-06,0.0,0.004
-5.74e-06,0.004,0.004
-5.73e-06,0.0,0.004
-5.72e-06,0.004,0.004
-5.71e-06,0.0,0.004
-5.7000000000000005e-06,0.0,0.004
-5.690000000000001e-06,0.004,0.004
-5.680000000000001e-06,-0.004,0.004
-5.67e-06,0.0,0.004
-5.66e-06,0.004,0.004
-5.65e-06,0.0,0.004
-5.64e-06,0.004,0.004
-5.63e-06,-0.004,0.004
-5.62e-06,-0.004,0.004
-5.6100000000000005e-06,0.004,0.004
-5.600000000000001e-06,-0.004,0.004
-5.590000000000001e-06,0.004,0.004
-5.580000000000001e-06,0.0,0.004
-5.57e-06,0.0,0.004
-5.56e-06,0.004,0.004
-5.55e-06,0.0,0.004
-5.54e-06,0.004,0.004
-5.53e-06,0.0,0.004
-5.5200000000000005e-06,0.0,0.004
-5.510000000000001e-06,0.0,0.004
-5.5e-06,0.0,0.004
-5.49e-06,0.004,0.004
-5.48e-06,0.004,0.004
-5.47e-06,0.004,0.004
-5.46e-06,0.004,0.004
-5.45e-06,0.0,0.004
-5.4400000000000004e-06,0.004,0.004
-5.4300000000000005e-06,0.004,0.004
-5.420000000000001e-06,0.0,0.004
-5.410000000000001e-06,0.004,0.004
-5.400000000000001e-06,0.004,0.004
-5.39e-06,0.004,0.004
-5.38e-06,0.0,0.004
-5.37e-06,0.004,0.004
-5.36e-06,0.0,0.004
-5.3500000000000004e-06,-0.004,0.004
-5.3400000000000005e-06,0.0,0.004
-5.33e-06,0.004,0.004
-5.32e-06,0.0,0.004
-5.31e-06,0.004,0.004
-5.3e-06,0.0,0.004
-5.29e-06,0.004,0.004
-5.28e-06,0.004,0.004
-5.27e-06,0.0,0.004
-5.2600000000000005e-06,0.0,0.004
-5.2500000000000006e-06,0.0,0.004
-5.240000000000001e-06,0.004,0.004
-5.230000000000001e-06,0.004,0.004
-5.22e-06,0.0,0.004
-5.21e-06,0.004,0.004
-5.2e-06,-0.004,0.004
-5.19e-06,0.0,0.004
-5.18e-06,0.0,0.004
-5.1700000000000005e-06,0.0,0.004
-5.1600000000000006e-06,0.0,0.004
-5.15e-06,0.004,0.004
-5.14e-06,0.004,0.004
-5.13e-06,0.004,0.004
-5.12e-06,0.0,0.004
-5.11e-06,0.0,0.004
-5.1e-06,0.004,0.004
-5.09e-06,0.004,0.004
-5.0800000000000005e-06,0.004,0.004
-5.070000000000001e-06,0.004,0.004
-5.060000000000001e-06,0.004,0.004
-5.050000000000001e-06,0.004,0.004
-5.04e-06,0.008,0.004
-5.03e-06,0.0,0.004
-5.02e-06,0.0,0.004
-5.01e-06,0.0,0.004
-5e-06,0.004,0.004
-4.9900000000000005e-06,0.004,0.004
-4.980000000000001e-06,0.004,0.004
-4.97e-06,-0.004,0.004
-4.96e-06,0.0,0.004
-4.95e-06,0.008,0.004
-4.94e-06,0.004,0.004
-4.93e-06,0.004,0.004
-4.92e-06,0.004,0.004
-4.9100000000000004e-06,0.004,0.004
-4.9000000000000005e-06,-0.004,0.004
-4.890000000000001e-06,0.0,0.004
-4.880000000000001e-06,0.004,0.004
-4.870000000000001e-06,0.004,0.004
-4.86e-06,-0.004,0.004
-4.85e-06,-0.004,0.004
-4.84e-06,0.004,0.004
-4.83e-06,0.0,0.004
-4.8200000000000004e-06,0.004,0.004
-4.8100000000000005e-06,0.0,0.004
-4.8e-06,0.004,0.004
-4.79e-06,0.004,0.004
-4.78e-06,0.004,0.004
-4.77e-06,0.004,0.004
-4.76e-06,-0.004,0.004
-4.75e-06,0.0,0.004
-4.74e-06,0.004,0.004
-4.7300000000000005e-06,0.008,0.004
-4.7200000000000005e-06,0.0,0.004
-4.710000000000001e-06,0.004,0.004
-4.700000000000001e-06,0.0,0.004
-4.690000000000001e-06,0.0,0.004
-4.68e-06,0.004,0.004
-4.67e-06,0.0,0.004
-4.66e-06,0.0,0.004
-4.65e-06,0.0,0.004
-4.6400000000000005e-06,0.0,0.004
-4.63e-06,-0.004,0.004
-4.62e-06,0.0,0.004
-4.61e-06,0.0,0.004
-4.6e-06,0.004,0.004
-4.59e-06,0.004,0.004
-4.58e-06,0.0,0.004
-4.57e-06,0.0,0.004
-4.56e-06,-0.004,0.004
-4.5500000000000005e-06,0.004,0.004
-4.540000000000001e-06,0.0,0.004
-4.530000000000001e-06,-0.004,0.004
-4.520000000000001e-06,0.0,0.004
-4.510000000000001e-06,0.004,0.004
-4.5e-06,0.004,0.004
-4.49e-06,0.004,0.004
-4.48e-06,0.0,0.004
-4.47e-06,0.004,0.004
-4.4600000000000005e-06,0.0,0.004
-4.45e-06,0.0,0.004
-4.44e-06,0.004,0.004
-4.43e-06,0.0,0.004
-4.42e-06,0.0,0.004
-4.41e-06,0.004,0.004
-4.4e-06,0.004,0.004
-4.39e-06,0.004,0.004
-4.38e-06,0.0,0.004
-4.3700000000000005e-06,0.004,0.004
-4.360000000000001e-06,0.0,0.004
-4.350000000000001e-06,-0.004,0.004
-4.340000000000001e-06,0.0,0.004
-4.330000000000001e-06,0.004,0.004
-4.32e-06,0.004,0.004
-4.31e-06,0.0,0.004
-4.3e-06,0.0,0.004
-4.2900000000000004e-06,0.008,0.004
-4.28e-06,0.004,0.004
-4.27e-06,0.0,0.004
-4.26e-06,0.0,0.004
-4.25e-06,0.0,0.004
-4.24e-06,0.004,0.004
-4.23e-06,0.0,0.004
-4.22e-06,0.004,0.004
-4.21e-06,0.004,0.004
-4.2000000000000004e-06,0.0,0.004
-4.1900000000000005e-06,0.004,0.004
-4.180000000000001e-06,-0.004,0.004
-4.170000000000001e-06,0.0,0.004
-4.160000000000001e-06,0.004,0.004
-4.15e-06,0.004,0.004
-4.14e-06,0.004,0.004
-4.13e-06,-0.004,0.004
-4.12e-06,0.004,0.004
