Tiempo,VoltajeCH1,ResolucionVCH1
-4.04e-06,-0.004,0.004
-4.036e-06,0.0,0.004
-4.0320000000000005e-06,0.0,0.004
-4.028e-06,0.0,0.004
-4.024e-06,0.004,0.004
-4.0200000000000005e-06,-0.004,0.004
-4.016e-06,-0.004,0.004
-4.012e-06,0.0,0.004
-4.008e-06,0.004,0.004
-4.004e-06,-0.004,0.004
-4.000000000000001e-06,0.004,0.004
-3.996e-06,0.0,0.004
-3.992e-06,-0.004,0.004
-3.988000000000001e-06,-0.004,0.004
-3.984e-06,0.0,0.004
-3.98e-06,0.0,0.004
-3.9760000000000006e-06,0.0,0.004
-3.972e-06,0.0,0.004
-3.968e-06,0.0,0.004
-3.9640000000000005e-06,-0.004,0.004
-3.96e-06,0.0,0.004
-3.956e-06,0.004,0.004
-3.9520000000000004e-06,0.0,0.004
-3.948e-06,0.0,0.004
-3.944e-06,0.0,0.004
-3.94e-06,0.0,0.004
-3.936e-06,0.0,0.004
-3.932000000000001e-06,0.004,0.004
-3.928e-06,-0.004,0.004
-3.924e-06,-0.004,0.004
-3.920000000000001e-06,0.0,0.004
-3.916e-06,-0.004,0.004
-3.912e-06,0.0,0.004
-3.9080000000000005e-06,-0.004,0.004
-3.904e-06,0.0,0.004
-3.9e-06,0.0,0.004
-3.8960000000000005e-06,0.004,0.004
-3.892e-06,0.0,0.004
-3.888e-06,0.004,0.004
-3.884e-06,0.0,0.004
-3.88e-06,-0.004,0.004
-3.876000000000001e-06,0.0,0.004
-3.872e-06,-0.004,0.004
-3.868e-06,0.0,0.004
-3.864000000000001e-06,0.0,0.004
-3.86e-06,0.0,0.004
-3.856e-06,0.0,0.004
-3.8520000000000006e-06,0.004,0.004
-3.848e-06,0.0,0.004
-3.844e-06,0.0,0.004
-3.8400000000000005e-06,0.0,0.004
-3.836e-06,-0.004,0.004
-3.832e-06,0.0,0.004
-3.8280000000000004e-06,0.004,0.004
-3.824e-06,0.004,0.004
-3.820000000000001e-06,0.004,0.004
-3.816e-06,-0.004,0.004
-3.812e-06,0.0,0.004
-3.8080000000000002e-06,-0.004,0.004
-3.8040000000000003e-06,0.0,0.004
-3.8e-06,0.0,0.004
-3.796e-06,0.004,0.004
-3.7920000000000003e-06,0.0,0.004
-3.7880000000000004e-06,0.0,0.004
-3.784e-06,0.0,0.004
-3.7800000000000002e-06,0.0,0.004
-3.7760000000000004e-06,-0.004,0.004
-3.7720000000000005e-06,-0.004,0.004
-3.768e-06,0.004,0.004
-3.7640000000000003e-06,-0.004,0.004
-3.7600000000000004e-06,-0.004,0.004
-3.756e-06,0.0,0.004
-3.7520000000000002e-06,-0.004,0.004
-3.7480000000000004e-06,-0.004,0.004
-3.744e-06,0.0,0.004
-3.74e-06,-0.004,0.004
-3.7360000000000003e-06,-0.004,0.004
-3.7320000000000004e-06,0.0,0.004
-3.728e-06,0.004,0.004
-3.7240000000000003e-06,0.004,0.004
-3.7200000000000004e-06,0.0,0.004
-3.716e-06,0.0,0.004
-3.712e-06,-0.004,0.004
-3.7080000000000003e-06,0.0,0.004
-3.7040000000000005e-06,0.004,0.004
-3.7e-06,-0.004,0.004
-3.6960000000000003e-06,-0.004,0.004
-3.6920000000000004e-06,0.0,0.004
-3.688e-06,0.0,0.004
-3.6840000000000002e-06,0.0,0.004
-3.6800000000000003e-06,0.0,0.004
-3.676e-06,0.004,0.004
-3.672e-06,0.0,0.004
-3.6680000000000003e-06,-0.004,0.004
