Tiempo,VoltajeCH1,ResolucionVCH1
-1e-06,0.004,0.002
-9.959999999999999e-07,0.004,0.002
-9.92e-07,0.004,0.002
-9.88e-07,0.0,0.002
-9.84e-07,0.004,0.002
-9.8e-07,0.0,0.002
-9.76e-07,0.002,0.002
-9.72e-07,0.006,0.002
-9.679999999999999e-07,0.002,0.002
-9.64e-07,0.002,0.002
-9.6e-07,0.0,0.002
-9.56e-07,0.002,0.002
-9.52e-07,0.004,0.002
-9.48e-07,0.002,0.002
-9.44e-07,0.002,0.002
-9.399999999999999e-07,0.002,0.002
-9.359999999999999e-07,0.004,0.002
-9.319999999999999e-07,0.002,0.002
-9.279999999999999e-07,0.004,0.002
-9.24e-07,0.002,0.002
-9.2e-07,0.004,0.002
-9.16e-07,0.004,0.002
-9.119999999999999e-07,0.004,0.002
-9.079999999999999e-07,0.004,0.002
-9.039999999999999e-07,0.004,0.002
-9e-07,0.004,0.002
-8.96e-07,0.004,0.002
-8.92e-07,0.0,0.002
-8.879999999999999e-07,0.0,0.002
-8.839999999999999e-07,0.004,0.002
-8.799999999999999e-07,0.004,0.002
-8.76e-07,0.004,0.002
-8.72e-07,0.002,0.002
-8.68e-07,0.002,0.002
-8.639999999999999e-07,0.002,0.002
-8.599999999999999e-07,0.002,0.002
-8.559999999999999e-07,0.002,0.002
-8.52e-07,0.002,0.002
-8.48e-07,0.0,0.002
-8.439999999999999e-07,0.0,0.002
-8.4e-07,0.004,0.002
-8.359999999999999e-07,0.006,0.002
-8.319999999999999e-07,-0.002,0.002
-8.28e-07,0.0,0.002
-8.24e-07,0.0,0.002
-8.2e-07,0.004,0.002
-8.159999999999999e-07,0.004,0.002
-8.119999999999999e-07,0.004,0.002
-8.079999999999999e-07,0.002,0.002
-8.039999999999999e-07,0.004,0.002
-8e-07,0.002,0.002
-7.96e-07,0.002,0.002
-7.92e-07,0.002,0.002
-7.879999999999999e-07,0.002,0.002
-7.839999999999999e-07,0.002,0.002
-7.799999999999999e-07,0.002,0.002
-7.76e-07,0.004,0.002
-7.72e-07,0.002,0.002
-7.679999999999999e-07,0.002,0.002
-7.639999999999999e-07,0.004,0.002
-7.599999999999999e-07,0.0,0.002
-7.559999999999999e-07,0.0,0.002
-7.52e-07,0.002,0.002
-7.479999999999999e-07,0.004,0.002
-7.44e-07,0.002,0.002
-7.399999999999999e-07,0.0,0.002
-7.359999999999999e-07,0.004,0.002
-7.319999999999999e-07,0.002,0.002
-7.28e-07,0.004,0.002
-7.24e-07,0.002,0.002
-7.199999999999999e-07,0.002,0.002
-7.16e-07,0.004,0.002
-7.119999999999999e-07,0.004,0.002
-7.079999999999999e-07,0.002,0.002
-7.04e-07,0.004,0.002
-6.999999999999999e-07,0.002,0.002
-6.96e-07,0.002,0.002
-6.919999999999999e-07,0.0,0.002
-6.879999999999999e-07,0.004,0.002
-6.839999999999999e-07,0.002,0.002
-6.8e-07,0.0,0.002
-6.76e-07,0.002,0.002
-6.719999999999999e-07,0.002,0.002
-6.68e-07,0.002,0.002
-6.639999999999999e-07,0.002,0.002
-6.599999999999999e-07,0.002,0.002
-6.559999999999999e-07,0.002,0.002
-6.519999999999999e-07,0.002,0.002
-6.48e-07,0.004,0.002
-6.439999999999999e-07,0.002,0.002
-6.399999999999999e-07,0.0,0.002
-6.359999999999999e-07,0.002,0.002
-6.319999999999999e-07,0.002,0.002
-6.28e-07,0.004,0.002
-6.239999999999999e-07,0.002,0.002
